"X2001_hop_L_01.c3d.11","X2002_hop_L_01.c3d.11","X2004_hop_L_01.c3d.11","X2005_hop_L_01.c3d.11","X2006_hop_L_01.c3d.11","X2007_hop_L_01.c3d.11","X2008_hop_L_01.c3d.11","X2009_hop_L_01.c3d.11","X2010_hop_L_01.c3d.11","X2011_hop_L_01.c3d.11","X2012_hop_L_01.c3d.11","X2013_hop_L_01.c3d.11","X2014_hop_L_01.c3d.11","X2015_hop_L_01.c3d.11","X2016_hop_L_01.c3d.11","X2017_hop_L_01.c3d.11","X2018_hop_L_01.c3d.11","X2019_hop_L_01.c3d.11","X2020_hop_L_01.c3d.11","X2021_hop_L_01.c3d.11","X2022_hop_L_01.c3d.11","X2023_hop_L_01.c3d.11","X2024_hop_L_01.c3d.11","X2025_hop_L_01.c3d.11","X2026_hop_L_01.c3d.11","X2027_hop_R_01.c3d.11","X2028_hop_L_01.c3d.11","X2029_hop_L_01.c3d.11","X2030_hop_L_01.c3d.11","X2031_hop_L_01.c3d.11","X2032_hop_L_01.c3d.11","X2034_hop_L_01.c3d.11"
NA,41.308815,NA,NA,NA,29.339861,NA,22.08721,NA,32.595001,NA,NA,NA,NA,30.594048,14.683972,NA,NA,42.33976,NA,35.628281,NA,NA,NA,26.913561,NA,NA,NA,NA,24.051138,NA,NA
NA,40.079437,NA,NA,NA,29.373896,NA,21.872377,NA,32.430126,NA,NA,NA,NA,30.566622,13.922435,NA,NA,40.991631,NA,35.090847,NA,NA,NA,25.878862,NA,NA,NA,NA,23.046324,NA,NA
NA,38.828491,NA,NA,NA,29.427423,NA,21.648529,NA,32.372913,NA,NA,NA,NA,30.487963,13.256749,NA,NA,39.570644,NA,34.242538,NA,NA,NA,24.935017,NA,NA,NA,NA,22.287462,NA,NA
NA,37.557026,NA,NA,NA,29.492998,NA,21.425766,NA,32.402451,NA,NA,NA,NA,30.368444,12.713453,NA,NA,38.063484,NA,33.107254,NA,NA,NA,24.088493,NA,NA,NA,NA,21.840075,NA,NA
NA,36.282623,NA,NA,NA,29.554729,NA,21.213783,NA,32.475586,NA,NA,NA,NA,30.241484,12.309542,NA,NA,36.481167,NA,31.889679,NA,NA,NA,23.352289,NA,NA,NA,NA,21.713236,NA,NA
NA,35.020416,NA,NA,NA,29.604435,NA,21.018555,NA,32.557835,NA,NA,NA,NA,30.147867,12.017475,NA,NA,34.853897,NA,30.896141,NA,NA,NA,22.744671,NA,NA,NA,NA,21.849157,NA,NA
NA,33.77515,NA,NA,NA,29.644358,NA,20.841995,NA,32.637222,NA,NA,NA,NA,30.103987,11.786836,NA,NA,33.220966,NA,30.316368,NA,NA,NA,22.281578,NA,NA,NA,NA,22.183975,NA,NA
NA,32.552509,NA,NA,NA,29.675377,NA,20.689127,NA,32.71307,NA,NA,NA,NA,30.082804,11.605952,NA,NA,31.599291,NA,30.125721,NA,NA,NA,21.966812,NA,NA,NA,NA,22.676203,NA,NA
NA,31.376465,NA,NA,NA,29.694975,NA,20.572376,NA,32.783279,NA,NA,NA,NA,30.045347,11.499071,NA,NA,29.983223,NA,30.173237,NA,NA,NA,21.782572,NA,NA,NA,NA,23.284933,NA,NA
NA,30.294548,NA,NA,NA,29.703724,NA,20.504393,NA,NA,NA,NA,NA,NA,29.981113,11.473355,NA,NA,28.349833,NA,30.277929,NA,NA,NA,NA,NA,NA,NA,NA,23.95167,NA,NA
NA,29.372122,NA,NA,NA,29.705175,NA,20.498055,NA,NA,NA,NA,NA,NA,29.906624,11.500747,NA,NA,26.652412,NA,30.299341,NA,NA,NA,NA,NA,NA,NA,NA,24.598639,NA,NA
NA,28.666403,NA,NA,NA,29.706903,NA,20.571167,NA,NA,NA,NA,NA,NA,29.83503,11.529971,NA,NA,24.865898,NA,30.172939,NA,NA,NA,NA,NA,NA,NA,NA,25.130253,NA,NA
NA,28.183867,NA,NA,NA,29.71682,NA,20.729725,NA,NA,NA,NA,NA,NA,29.757965,11.517676,NA,NA,23.010477,NA,29.912891,NA,NA,NA,NA,NA,NA,NA,NA,25.4461,NA,NA
NA,NA,NA,NA,NA,29.734386,NA,20.939501,NA,NA,NA,NA,NA,NA,29.655441,11.447692,NA,NA,21.113974,NA,29.582972,NA,NA,NA,NA,NA,NA,NA,NA,25.473633,NA,NA
NA,NA,NA,NA,NA,NA,NA,21.133968,NA,NA,NA,NA,NA,NA,29.514421,11.307318,NA,NA,19.213848,NA,29.242981,NA,NA,NA,NA,NA,NA,NA,NA,25.195377,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.333534,11.063353,NA,NA,17.411161,NA,28.927557,NA,NA,NA,NA,NA,NA,NA,NA,24.665304,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.116404,10.689974,NA,NA,15.851189,NA,28.658211,NA,NA,NA,NA,NA,NA,NA,NA,24.021547,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.87509,10.201775,NA,NA,14.611567,NA,28.438799,NA,NA,NA,NA,NA,NA,NA,NA,23.464476,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.636478,9.648885,NA,NA,13.679405,NA,28.257135,NA,NA,NA,NA,NA,NA,NA,NA,23.179876,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.425524,9.102353,NA,NA,13.001292,NA,28.110695,NA,NA,NA,NA,NA,NA,NA,NA,23.262035,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.238306,8.628263,NA,NA,12.501244,NA,28.017305,NA,NA,NA,NA,NA,NA,NA,NA,23.694689,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.052156,8.271875,NA,NA,12.09409,NA,27.99254,NA,NA,NA,NA,NA,NA,NA,NA,24.384361,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.855801,8.042292,NA,NA,11.718385,NA,28.02405,NA,NA,NA,NA,NA,NA,NA,NA,25.215122,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.657589,7.899784,NA,NA,11.364132,NA,28.078739,NA,NA,NA,NA,NA,NA,NA,NA,26.096498,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.48148,NA,NA,NA,11.065021,NA,28.130718,NA,NA,NA,NA,NA,NA,NA,NA,27.003593,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.354753,NA,NA,NA,10.846023,NA,28.169191,NA,NA,NA,NA,NA,NA,NA,NA,27.940878,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.295895,NA,NA,NA,10.696058,NA,28.188135,NA,NA,NA,NA,NA,NA,NA,NA,28.857025,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.314823,NA,NA,NA,10.608154,NA,28.179945,NA,NA,NA,NA,NA,NA,NA,NA,29.617504,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.410141,NA,NA,NA,10.580464,NA,28.136097,NA,NA,NA,NA,NA,NA,NA,NA,30.094521,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.563505,NA,NA,NA,10.578877,NA,28.047499,NA,NA,NA,NA,NA,NA,NA,NA,30.26375,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.74519,NA,NA,NA,10.564196,NA,27.899176,NA,NA,NA,NA,NA,NA,NA,NA,30.176601,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.932375,NA,NA,NA,10.533322,NA,27.681936,NA,NA,NA,NA,NA,NA,NA,NA,29.888052,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.116346,NA,NA,NA,NA,NA,27.415014,NA,NA,NA,NA,NA,NA,NA,NA,29.455906,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.285284,NA,NA,NA,NA,NA,27.137371,NA,NA,NA,NA,NA,NA,NA,NA,28.952682,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.414152,NA,NA,NA,NA,NA,26.877985,NA,NA,NA,NA,NA,NA,NA,NA,28.444315,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.471153,NA,NA,NA,NA,NA,26.643126,NA,NA,NA,NA,NA,NA,NA,NA,27.956768,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.432056,NA,NA,NA,NA,NA,26.429934,NA,NA,NA,NA,NA,NA,NA,NA,27.467941,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.298834,NA,NA,NA,NA,NA,26.241791,NA,NA,NA,NA,NA,NA,NA,NA,26.946095,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.103144,NA,NA,NA,NA,NA,26.082134,NA,NA,NA,NA,NA,NA,NA,NA,26.399914,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.905155,NA,NA,NA,NA,NA,25.952261,NA,NA,NA,NA,NA,NA,NA,NA,25.883162,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.76738,NA,NA,NA,NA,NA,25.856886,NA,NA,NA,NA,NA,NA,NA,NA,25.455835,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.690586,NA,NA,NA,NA,NA,25.802933,NA,NA,NA,NA,NA,NA,NA,NA,25.1542,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.622824,NA,NA,NA,NA,NA,25.799425,NA,NA,NA,NA,NA,NA,NA,NA,24.984556,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.529312,NA,NA,NA,NA,NA,25.851187,NA,NA,NA,NA,NA,NA,NA,NA,24.924677,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.414351,NA,NA,NA,NA,NA,25.946478,NA,NA,NA,NA,NA,NA,NA,NA,24.927357,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.294756,NA,NA,NA,NA,NA,26.057507,NA,NA,NA,NA,NA,NA,NA,NA,24.923183,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.176605,NA,NA,NA,NA,NA,26.147284,NA,NA,NA,NA,NA,NA,NA,NA,24.842495,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.05081,NA,NA,NA,NA,NA,26.18605,NA,NA,NA,NA,NA,NA,NA,NA,24.653753,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.902082,NA,NA,NA,NA,NA,26.172911,NA,NA,NA,NA,NA,NA,NA,NA,24.367432,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.723167,NA,NA,NA,NA,NA,26.132999,NA,NA,NA,NA,NA,NA,NA,NA,24.025272,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.515863,NA,NA,NA,NA,NA,26.098534,NA,NA,NA,NA,NA,NA,NA,NA,23.702585,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.287342,NA,NA,NA,NA,NA,26.092966,NA,NA,NA,NA,NA,NA,NA,NA,23.473375,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.045986,NA,NA,NA,NA,NA,26.120981,NA,NA,NA,NA,NA,NA,NA,NA,23.357723,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.809824,NA,NA,NA,NA,NA,26.176836,NA,NA,NA,NA,NA,NA,NA,NA,23.326748,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.606598,NA,NA,NA,NA,NA,26.262869,NA,NA,NA,NA,NA,NA,NA,NA,23.342964,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.449789,NA,NA,NA,NA,NA,26.384098,NA,NA,NA,NA,NA,NA,NA,NA,23.378279,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.337288,NA,NA,NA,NA,NA,26.536842,NA,NA,NA,NA,NA,NA,NA,NA,23.38806,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.270861,NA,NA,NA,NA,NA,26.708607,NA,NA,NA,NA,NA,NA,NA,NA,23.2927,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.250002,NA,NA,NA,NA,NA,26.884039,NA,NA,NA,NA,NA,NA,NA,NA,23.025747,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.254936,NA,NA,NA,NA,NA,27.050415,NA,NA,NA,NA,NA,NA,NA,NA,22.572495,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.265423,NA,NA,NA,NA,NA,27.204058,NA,NA,NA,NA,NA,NA,NA,NA,21.970301,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.351955,NA,NA,NA,NA,NA,NA,NA,NA,21.31654,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.497124,NA,NA,NA,NA,NA,NA,NA,NA,20.726095,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.632629,NA,NA,NA,NA,NA,NA,NA,NA,20.252377,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.752844,NA,NA,NA,NA,NA,NA,NA,NA,19.891668,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.855396,NA,NA,NA,NA,NA,NA,NA,NA,19.630583,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.92819,NA,NA,NA,NA,NA,NA,NA,NA,19.458452,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.955427,NA,NA,NA,NA,NA,NA,NA,NA,19.358896,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.940134,NA,NA,NA,NA,NA,NA,NA,NA,19.307653,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.898172,NA,NA,NA,NA,NA,NA,NA,NA,19.275484,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.842196,NA,NA,NA,NA,NA,NA,NA,NA,19.234556,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.769354,NA,NA,NA,NA,NA,NA,NA,NA,19.163427,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.669342,NA,NA,NA,NA,NA,NA,NA,NA,19.042376,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.553335,NA,NA,NA,NA,NA,NA,NA,NA,18.847708,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.451296,NA,NA,NA,NA,NA,NA,NA,NA,18.545187,NA,NA
